pm4cnc,pm4cnt,dt_time,pm25raw,pm2.5cnc,temp,rh,o3op1,o3op2,no2op1,no2op2,pm10cnc,PM10,pres,altd,pm1cnc,pm0.3cnt,pm0.5cnt,pm1cnt,pm2.5cnt,pm5cnt,pm10cnt,lat,lon,no,nox,nh3,co,co2,benzene,deviceid,aqi
0,0,23-09-21 14:54,24.33333333,24.33333333,25.26666667,69.8,0,0,0,0,27,0,977,991.3333333,17,3231.333333,880,189,9.666666667,3.333333333,0.666666667,0,0,0,0,0,0,0,0,E098060EC2BE,40.55555556
0,0,23-09-21 14:54,25,25,25.5,66.125,0,0,0,0,26,0,977,992,17.5,3457.75,914.5,179.25,6,1.5,0,0,0,0,0,0,0,0,0,E098060EC2BE,41.66666667
0,0,23-09-21 14:55,23.33333333,23.33333333,25.76666667,59.55,0,0,0,0,24.66666667,0,977,993.3333333,16.83333333,3072.5,856,161.3333333,11.33333333,0.833333333,0,0,0,0,0,0,0,0,0,E098060EC2BE,38.88888889
0,0,23-09-21 14:55,21.4,21.4,26.02,57.32,0,0,0,0,23,0,977,993.4,16.6,2996.2,843.4,131,8.8,2.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,35.66666667
0,0,23-09-21 14:56,22,22,26.2,56.34,0,0,0,0,23,0,977,992.8,15.8,2922.6,829.4,149.2,8,1.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,36.66666667
0,0,23-09-21 14:56,23.6,23.6,26.4,55.46,0,0,0,0,25,0,977,993,16.2,3034.4,845.6,148,14.8,1.8,0,0,0,0,0,0,0,0,0,E098060EC2BE,39.33333333
0,0,23-09-21 14:57,21.8,21.8,26.54,54.76,0,0,0,0,22.4,0,977,993.6,15.4,2833.4,786.4,125,9.2,1,0,0,0,0,0,0,0,0,0,E098060EC2BE,36.33333333
0,0,23-09-21 14:57,22.25,22.25,26.75,54.075,0,0,0,0,23,0,977,993.75,15,2951.5,809.5,159.25,10,0.5,0,0,0,0,0,0,0,0,0,E098060EC2BE,37.08333333
0,0,23-09-21 20:11,42.4,42.4,26.64,94.4,0,0,0,0,52.8,0,982,851.4,26.8,6213.2,1710.8,394.2,30.2,6,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,70.66666667
0,0,23-09-21 20:11,41.25,41.25,26.975,92.075,0,0,0,0,52,0,982,850,26.75,6065.5,1698.75,367,26.5,8.25,3.25,0,0,0,0,0,0,0,0,E098060EC2BE,68.75
0,0,23-09-21 20:12,41,41,27.3,89.78,0,0,0,0,50.4,0,982,850.2,27.4,5960.6,1672.8,352.8,22,5.4,2,0,0,0,0,0,0,0,0,E098060EC2BE,68.33333333
0,0,23-09-21 20:12,40.2,40.2,27.7,87.1,0,0,0,0,50,0,982,850.6,25.8,5745.2,1604.8,336.8,31.4,6.2,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,67
0,0,23-09-21 20:13,41.4,41.4,28.04,84.9,0,0,0,0,50.8,0,982,850,26.6,5730.4,1637.4,348.4,23,6,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,69
0,0,23-09-21 20:13,39.8,39.8,28.36,82.62,0,0,0,0,48.6,0,982,850.2,26.2,5637.4,1595.2,341.8,21.6,5.4,1.2,0,0,0,0,0,0,0,0,E098060EC2BE,66.33333333
0,0,23-09-21 20:14,39,39,28.74,80.5,0,0,0,0,47.4,0,982,849.6,26,5523.4,1541.8,318,26,3,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,65
0,0,23-09-21 20:14,39.8,39.8,29.06,78.52,0,0,0,0,47.6,0,982,851,25.6,5595.4,1535.4,328.2,28,2.8,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,66.33333333
0,0,23-09-21 20:15,38.2,38.2,29.4,76.52,0,0,0,0,45.8,0,982,851.6,25.8,5584.8,1532.6,289,15.8,3.4,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,63.66666667
0,0,23-09-21 20:15,37.4,37.4,29.7,75.04,0,0,0,0,45.6,0,982,850.6,25.6,5438,1538.6,295.2,14.2,3.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,62.33333333
0,0,23-09-21 20:16,39,39,30,73.38,0,0,0,0,48,0,982,849.4,26,5439.8,1537.2,330.6,26.8,4.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,65
0,0,23-09-21 20:16,37.6,37.6,30.28,71.9,0,0,0,0,46,0,982,849.2,25.6,5500.4,1523,289,21.6,5.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,62.66666667
0,0,23-09-21 20:17,38.5,38.5,30.5,70.6,0,0,0,0,46.5,0,982,848.25,26.5,5522,1543.25,286.5,18,3.5,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,64.16666667
0,0,23-09-21 20:17,34.6,34.6,30.76,69.42,0,0,0,0,42.4,0,982,847.2,24.2,5072.4,1409.6,261,12.2,4.6,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,57.66666667
0,0,23-09-21 20:18,35,35,31.03333333,68.1,0,0,0,0,44.33333333,0,982,846.8333333,23.83333333,5170.166667,1395.666667,271.5,23,8.333333333,5,0,0,0,0,0,0,0,0,E098060EC2BE,58.33333333
0,0,23-09-21 20:18,35.4,35.4,31.28,66.98,0,0,0,0,44,0,982,846.4,23.2,4901.6,1365.8,267.4,23.2,7.4,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,59
0,0,23-09-21 20:19,34.75,34.75,31.5,65.95,0,0,0,0,39.75,0,982,846.25,24.25,4993.75,1390.5,249.5,14.75,0.75,0,0,0,0,0,0,0,0,0,E098060EC2BE,57.91666667
0,0,23-09-21 20:19,35.8,35.8,31.72,64.94,0,0,0,0,43.6,0,982,844,25,5062.8,1434.8,285,14.4,2.4,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,59.66666667
0,0,23-09-21 20:20,37.2,37.2,31.96,63.74,0,0,0,0,45.2,0,982,843.8,24.2,5150.4,1433.4,264.6,18.6,5.6,2,0,0,0,0,0,0,0,0,E098060EC2BE,62
0,0,23-09-21 20:20,36.4,36.4,32.18,63.06,0,0,0,0,43.4,0,982,842.6,23.6,4995.6,1384,280,21.2,2.2,1.2,0,0,0,0,0,0,0,0,E098060EC2BE,60.66666667
0,0,23-09-21 20:21,34.33333333,34.33333333,32.4,62.15,0,0,0,0,41.5,0,982,842.8333333,24.16666667,5078.833333,1379.166667,246.5,14,4.666666667,0.166666667,0,0,0,0,0,0,0,0,E098060EC2BE,57.22222222
0,0,23-09-21 20:21,36.6,36.6,32.62,60.98,0,0,0,0,45.2,0,982,843,23.8,5032,1395.6,264.8,30,6.2,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,61
0,0,23-09-21 20:22,33.2,33.2,32.84,60.4,0,0,0,0,38.8,0,982,841.4,23.4,4834.2,1311.2,223,14.4,4,0,0,0,0,0,0,0,0,0,E098060EC2BE,55.33333333
0,0,23-09-21 20:22,35.5,35.5,33.05,59.43333333,0,0,0,0,43.33333333,0,982,841.3333333,24.16666667,4949.833333,1401.166667,267.5,19.66666667,5,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,59.16666667
0,0,23-09-21 20:23,35.6,35.6,33.28,58.56,0,0,0,0,42,0,982,841.8,24,5143,1414.6,247.2,18.6,2.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,59.33333333
0,0,23-09-21 20:23,34,34,33.5,57.86,0,0,0,0,40,0,982,840.2,22.6,4945.6,1362.6,255.2,14,2.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,56.66666667
0,0,23-09-21 20:24,34.4,34.4,33.72,56.9,0,0,0,0,41.2,0,982,839.4,23.2,4980.6,1366.2,277.8,12.8,2.6,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,57.33333333
0,0,23-09-21 20:24,33.4,33.4,34,55.92,0,0,0,0,38.6,0,982,840.6,23,4821.4,1331.8,235,17.2,1,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,55.66666667
0,0,23-09-21 20:25,34.16666667,34.16666667,34.23333333,55.05,0,0,0,0,43,0,982,839.1666667,22.16666667,4804.333333,1324.666667,270.6666667,23.83333333,6.833333333,0.333333333,0,0,0,0,0,0,0,0,E098060EC2BE,56.94444444
0,0,23-09-21 20:25,34.75,34.75,34.45,53.95,0,0,0,0,42,0,982,837.75,23.5,4924.5,1378.75,276.75,16.5,4,0,0,0,0,0,0,0,0,0,E098060EC2BE,57.91666667
0,0,23-09-21 20:26,34.8,34.8,34.66,53.34,0,0,0,0,41.2,0,982.2,838.2,22.6,4834,1345,270.2,15.2,4,0,0,0,0,0,0,0,0,0,E098060EC2BE,58
0,0,23-09-21 20:26,34.8,34.8,34.84,52.92,0,0,0,0,41,0,982.4,836.8,23,4900.6,1378.2,280.4,12.8,1.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,58
0,0,23-09-21 20:27,32.8,32.8,35,52.22,0,0,0,0,39.4,0,982,837.4,21.8,4504.4,1242.8,238.2,24.2,4.2,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,54.66666667
0,0,23-09-21 20:27,33.6,33.6,35.16,51.7,0,0,0,0,39.6,0,982.2,837.8,22,4727,1299.2,241.8,18.6,3.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,56
0,0,23-09-21 20:28,34.4,34.4,35.3,51.32,0,0,0,0,41.2,0,982.2,836,23,4978.2,1381,257.8,14.2,2.2,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,57.33333333
0,0,23-09-21 20:28,34.6,34.6,35.46,50.74,0,0,0,0,41.4,0,982.6,835.4,22.4,4782.6,1335.6,266.6,20.6,3.6,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,57.66666667
0,0,23-09-21 20:29,34,34,35.6,50.28,0,0,0,0,39.8,0,982.8,834.8,23.2,4965.2,1367.8,249.6,15,2.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,56.66666667
0,0,23-09-21 20:29,32.4,32.4,35.76,49.88,0,0,0,0,36.8,0,983,833.2,22.8,4816.4,1334.6,222.2,14,2,0,0,0,0,0,0,0,0,0,E098060EC2BE,54
0,0,23-09-21 20:30,32.8,32.8,35.86,49.42,0,0,0,0,38.4,0,983,831.8,22,4728.4,1302,251.8,15.2,3.8,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,54.66666667
0,0,23-09-21 20:30,32.2,32.2,35.98,49,0,0,0,0,37.4,0,983,831.8,21.8,4715.2,1287.6,243.6,12.4,3,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,53.66666667
0,0,23-09-21 20:31,33,33,36.08,48.6,0,0,0,0,38.8,0,983,831.2,21.2,4650.4,1277.6,242.2,24.4,3.8,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,55
0,0,23-09-21 20:31,34.6,34.6,36.18,48.44,0,0,0,0,41,0,983,831.8,22.6,4876.6,1361.4,269.6,19.4,1.4,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,57.66666667
0,0,23-09-21 20:32,32.2,32.2,36.28,48,0,0,0,0,37.4,0,983,831.8,22.8,4845.2,1330.4,223.8,15.2,3.2,1,0,0,0,0,0,0,0,0,E098060EC2BE,53.66666667
0,0,23-09-21 20:32,31.4,31.4,36.38,47.64,0,0,0,0,37.4,0,983,831.8,22.6,4882.4,1340.2,239,12.4,4,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,52.33333333
0,0,23-09-21 20:33,33.25,33.25,36.475,47.35,0,0,0,0,40.25,0,983,831,23.25,4974,1376,255.5,13.75,3.75,0,0,0,0,0,0,0,0,0,E098060EC2BE,55.41666667
0,0,23-09-21 20:33,32,32,36.55,47.13333333,0,0,0,0,37.5,0,983,830.8333333,22.16666667,4720.333333,1297.666667,236.3333333,18.83333333,3,0,0,0,0,0,0,0,0,0,E098060EC2BE,53.33333333
0,0,23-09-21 20:34,32.5,32.5,36.675,46.875,0,0,0,0,39,0,983,831,22,4777.5,1305,243.5,20.75,3.75,0,0,0,0,0,0,0,0,0,E098060EC2BE,54.16666667
0,0,23-09-21 20:34,33.2,33.2,36.72,46.7,0,0,0,0,41,0,983,830.6,22.8,4812,1329.6,254.8,19.2,5.8,1.2,0,0,0,0,0,0,0,0,E098060EC2BE,55.33333333
0,0,23-09-21 20:35,33,33,36.8,46.3,0,0,0,0,38,0,983,833,22.75,4807,1338.75,253.5,16.25,1.5,0,0,0,0,0,0,0,0,0,E098060EC2BE,55
0,0,23-09-21 20:35,31.6,31.6,36.82,46.24,0,0,0,0,36.2,0,983,832.2,22.6,4813.8,1326.8,252.2,8.8,2,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,52.66666667
0,0,23-09-21 20:36,32.4,32.4,36.9,45.92,0,0,0,0,37.2,0,983,832.4,22,4649,1288.2,238,15.8,3,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,54
0,0,23-09-21 20:36,31.6,31.6,36.98,45.8,0,0,0,0,38.2,0,983,832,22.4,4709.4,1295.4,229.4,16.6,4.2,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,52.66666667
0,0,23-09-21 20:37,34.4,34.4,37,45.64,0,0,0,0,40.6,0,983,833.2,22.6,4700.4,1321.6,250.6,24,2.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,57.33333333
0,0,23-09-21 20:37,32.4,32.4,37.1,45.34,0,0,0,0,39.2,0,983,831.6,22.2,4766.2,1305.8,241.6,20.4,5.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,54
0,0,23-09-21 20:38,31,31,37.15,45.275,0,0,0,0,36.25,0,983,832.5,22,4564.5,1242.75,230.75,12,3.5,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,51.66666667
0,0,23-09-21 20:38,30.4,30.4,37.2,45.06,0,0,0,0,32.8,0,983,831.2,21,4443.2,1208.4,218.6,11.2,0.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,50.66666667
0,0,23-09-21 20:39,30.8,30.8,37.28,44.8,0,0,0,0,34.8,0,983,831.8,21.4,4635.2,1277.2,212,12.6,0.6,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,51.33333333
0,0,23-09-21 20:39,32.6,32.6,37.32,44.58,0,0,0,0,38.8,0,983,830,21.4,4678.6,1283.2,246,17.6,4.2,1,0,0,0,0,0,0,0,0,E098060EC2BE,54.33333333
0,0,23-09-21 20:40,30.75,30.75,37.4,44.4,0,0,0,0,34.75,0,983,830.75,21,4415.25,1232.25,214.25,13,2.5,0.25,0,0,0,0,0,0,0,0,E098060EC2BE,51.25
0,0,23-09-21 20:40,29.75,29.75,37.4,44.35,0,0,0,0,33.75,0,983,829.5,21,4450.25,1236.25,230.25,8.75,1.75,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,49.58333333
0,0,23-09-21 20:41,29.6,29.6,37.46,44.28,0,0,0,0,33.8,0,983,830.4,20.8,4560.2,1244.6,217.8,11,2.6,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,49.33333333
0,0,23-09-21 20:41,30.75,30.75,37.5,44,0,0,0,0,35.5,0,983,831,20.5,4400.25,1199,218.5,13.75,2.5,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,51.25
0,0,23-09-21 20:42,31.83333333,31.83333333,37.5,43.98333333,0,0,0,0,37.16666667,0,983,830.6666667,20.66666667,4551.5,1248,230.1666667,20.16666667,2.5,0.333333333,0,0,0,0,0,0,0,0,E098060EC2BE,53.05555556
0,0,23-09-21 20:42,29.4,29.4,37.56,43.84,0,0,0,0,32,0,983,831.4,20.8,4354.8,1213,188.2,10.2,1.8,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,49
0,0,23-09-21 20:43,29.75,29.75,37.6,43.675,0,0,0,0,34.25,0,983,830.25,20.75,4370.25,1224.25,211.25,13,3,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,49.58333333
0,0,23-09-21 20:43,30.6,30.6,37.66,43.68,0,0,0,0,36.2,0,983,830.6,20.6,4451.4,1218.4,230.4,16.2,3.8,1.2,0,0,0,0,0,0,0,0,E098060EC2BE,51
0,0,23-09-21 20:44,31,31,37.7,43.55,0,0,0,0,34.75,0,983,831.5,20.5,4483.25,1218.75,233.75,13.25,1,0,0,0,0,0,0,0,0,0,E098060EC2BE,51.66666667
0,0,23-09-21 20:44,30.2,30.2,37.7,43.4,0,0,0,0,33.8,0,983,832.8,21,4330,1211.4,212,12.6,2.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,50.33333333
0,0,23-09-21 20:45,31.4,31.4,37.76,43.38,0,0,0,0,35.6,0,983,831.6,20,4358.2,1197.8,240.2,12.8,2.6,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,52.33333333
0,0,23-09-21 20:45,28.75,28.75,37.8,43.125,0,0,0,0,31.25,0,983,832.75,19.5,4077.5,1112.5,210,13.5,1,0,0,0,0,0,0,0,0,0,E098060EC2BE,47.91666667
0,0,23-09-21 20:46,27.4,27.4,37.8,43.08,0,0,0,0,30.4,0,983,833.4,19,4052.8,1104,195,9,3.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,45.66666667
0,0,23-09-21 20:46,28.8,28.8,37.8,43.04,0,0,0,0,32.8,0,982.8,835.4,19,4299.2,1172,193.2,12.6,5.2,1.4,0,0,0,0,0,0,0,0,E098060EC2BE,48
0,0,23-09-21 20:47,30.25,30.25,37.8,42.9,0,0,0,0,36,0,983,833.75,20,4483.75,1211.75,218.25,18,5,1,0,0,0,0,0,0,0,0,E098060EC2BE,50.41666667
0,0,23-09-21 20:47,29.6,29.6,37.82,42.92,0,0,0,0,35.4,0,983,835,20.6,4265.6,1178.8,224.2,20,4.8,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,49.33333333
0,0,23-09-21 20:48,29.8,29.8,37.88,42.86,0,0,0,0,33.4,0,983,834.6,20.4,4321.8,1185.2,214.6,14,2.8,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,49.66666667
0,0,23-09-21 20:48,29.8,29.8,37.9,42.9,0,0,0,0,33.8,0,983,833.6,20,4332.2,1195.6,220.6,14,3,0,0,0,0,0,0,0,0,0,E098060EC2BE,49.66666667
0,0,23-09-21 20:49,29.8,29.8,37.9,42.7,0,0,0,0,33.4,0,983,834.2,20,4353.4,1190.4,217.6,12.2,2.2,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,49.66666667
0,0,23-09-21 20:49,29,29,37.9,42.6,0,0,0,0,32.8,0,982.8,834.2,20,4249.6,1167,216.4,12.8,2,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,48.33333333
0,0,23-09-21 20:50,29.83333333,29.83333333,37.93333333,42.56666667,0,0,0,0,35.5,0,983,832.6666667,20,4403.166667,1217.166667,238.3333333,13.5,5,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,49.72222222
0,0,23-09-21 20:50,31.4,31.4,38,42.46,0,0,0,0,37,0,983,833.4,20.6,4475,1231.8,224.8,20.6,4.2,2,0,0,0,0,0,0,0,0,E098060EC2BE,52.33333333
0,0,23-09-21 20:51,29,29,38,42.52,0,0,0,0,33,0,983,832.6,20,4325.8,1169.4,219,11.2,4.6,1,0,0,0,0,0,0,0,0,E098060EC2BE,48.33333333
0,0,23-09-21 20:51,29.4,29.4,38,42.32,0,0,0,0,33.4,0,983,832.6,20,4350.2,1178.8,215.4,13.8,5.2,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,49
0,0,23-09-21 20:52,29.83333333,29.83333333,38,42.31666667,0,0,0,0,34,0,983,832.6666667,20,4340.333333,1190.166667,218.5,15,3.333333333,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,49.72222222
0,0,23-09-21 20:52,28.75,28.75,38.025,42.225,0,0,0,0,30.75,0,983,832,20,4189,1159,189.75,11.25,1.75,0,0,0,0,0,0,0,0,0,E098060EC2BE,47.91666667
0,0,23-09-21 20:53,28,28,38.1,42.06,0,0,0,0,29,0,983,831.2,20,4121.2,1105.6,196,8.6,0.8,0,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 20:53,30,30,38.1,41.98,0,0,0,0,32.6,0,983,830.8,19.4,4138.2,1151.2,215.2,13,2.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,50
0,0,23-09-21 20:54,29,29,38.1,41.975,0,0,0,0,32,0,983,831.25,20,4121.25,1136.75,194.5,15.5,2.75,1.5,0,0,0,0,0,0,0,0,E098060EC2BE,48.33333333
0,0,23-09-21 20:54,27,27,38.12,42.04,0,0,0,0,29.6,0,983,831.8,19.8,4076.4,1108.8,172.6,6.8,2.8,0.4,0,0,0,0,0,0,0,0,E098060EC2BE,45
0,0,23-09-21 20:55,26.83333333,26.83333333,38.2,41.8,0,0,0,0,29.66666667,0,983,831.1666667,19,4071.5,1116.166667,174.3333333,9.5,2.333333333,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,44.72222222
0,0,23-09-21 20:55,28,28,38.2,41.82,0,0,0,0,29.6,0,983,830.6,18.8,4100.8,1127.8,198.6,9.8,0.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 20:56,29.4,29.4,38.2,41.58,0,0,0,0,33,0,983,830,20,4282,1190,213.2,15,3.4,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,49
0,0,23-09-21 20:56,28.2,28.2,38.2,41.48,0,0,0,0,31.2,0,983,829.2,18.8,4066.2,1096.4,208.4,12.6,3,0,0,0,0,0,0,0,0,0,E098060EC2BE,47
0,0,23-09-21 20:57,28.83333333,28.83333333,38.23333333,41.51666667,0,0,0,0,31.66666667,0,983,829,18.83333333,4003.833333,1093.5,210.3333333,15.83333333,2.333333333,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,48.05555556
0,0,23-09-21 20:57,29.4,29.4,38.3,41.5,0,0,0,0,31.6,0,983,828.6,19.8,4302.4,1165.6,193.8,14.4,1,0,0,0,0,0,0,0,0,0,E098060EC2BE,49
0,0,23-09-21 20:58,27.5,27.5,38.3,41.35,0,0,0,0,30.83333333,0,983,828.6666667,19.33333333,4078.166667,1104.833333,182.1666667,14.83333333,4,1,0,0,0,0,0,0,0,0,E098060EC2BE,45.83333333
0,0,23-09-21 20:58,28,28,38.3,41.275,0,0,0,0,31.25,0,983,826.75,19,4142.25,1097.5,202.25,14.5,4.25,1,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 20:59,28.6,28.6,38.3,41.38,0,0,0,0,30.6,0,983,828,19.8,4192.6,1138,199.8,9.4,1.6,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,47.66666667
0,0,23-09-21 20:59,28.33333333,28.33333333,38.33333333,41.08333333,0,0,0,0,30.5,0,983,826.8333333,20.16666667,4230.833333,1152.5,195.6666667,6,1.5,0.666666667,0,0,0,0,0,0,0,0,E098060EC2BE,47.22222222
0,0,23-09-21 21:00,27.33333333,27.33333333,38.38333333,41.1,0,0,0,0,30.33333333,0,983,826.8333333,19,4089.333333,1101.333333,171.8333333,12.83333333,2.333333333,0.833333333,0,0,0,0,0,0,0,0,E098060EC2BE,45.55555556
0,0,23-09-21 21:00,28.4,28.4,38.4,41.14,0,0,0,0,30.4,0,983,826.2,19.4,4187.4,1151.2,182,8.6,1.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,47.33333333
0,0,23-09-21 21:01,28.33333333,28.33333333,38.4,40.98333333,0,0,0,0,31.16666667,0,983,827.3333333,19.83333333,4033.166667,1118,210.6666667,14.33333333,2.666666667,0,0,0,0,0,0,0,0,0,E098060EC2BE,47.22222222
0,0,23-09-21 21:01,28,28,38.4,40.96,0,0,0,0,29.8,0,983,827,19.2,4118,1131.6,198,6.4,1.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 21:02,28.33333333,28.33333333,38.4,41,0,0,0,0,30.66666667,0,983,827.1666667,20,4112.5,1125.166667,194.5,11.83333333,1.333333333,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,47.22222222
0,0,23-09-21 21:02,28,28,38.4,40.94,0,0,0,0,31.4,0,983,826.4,19.6,4049.2,1127.4,202.2,9.6,3.6,0.6,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 21:03,28.8,28.8,38.4,40.88,0,0,0,0,32.2,0,983,826,20,4204.4,1168.8,207.2,13.4,2,0.8,0,0,0,0,0,0,0,0,E098060EC2BE,48
0,0,23-09-21 21:03,26,26,38.4,40.98333333,0,0,0,0,28.66666667,0,983,825.1666667,19.33333333,3874.666667,1055.5,175.6666667,10,3.5,0.166666667,0,0,0,0,0,0,0,0,E098060EC2BE,43.33333333
0,0,23-09-21 21:04,26.2,26.2,38.42,40.8,0,0,0,0,27.8,0,983,824.2,19,3997.6,1087.4,153.6,6.8,2.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,43.66666667
0,0,23-09-21 21:04,27.8,27.8,38.5,40.66,0,0,0,0,28.8,0,983,824.8,18.8,3966.6,1072,187.6,10.2,0.4,0,0,0,0,0,0,0,0,0,E098060EC2BE,46.33333333
0,0,23-09-21 21:05,27.16666667,27.16666667,38.48333333,40.73333333,0,0,0,0,30.16666667,0,983,825.1666667,18.5,3877,1051,201,13.33333333,4,1.5,0,0,0,0,0,0,0,0,E098060EC2BE,45.27777778
0,0,23-09-21 21:05,28.33333333,28.33333333,38.5,40.75,0,0,0,0,31.33333333,0,983,825,18.83333333,3978.833333,1097.333333,215,12.66666667,2.666666667,0.833333333,0,0,0,0,0,0,0,0,E098060EC2BE,47.22222222
0,0,23-09-21 21:06,27.4,27.4,38.5,40.66,0,0,0,0,29.2,0,983,823.8,19,3979.6,1074.6,199.4,11,2.2,0,0,0,0,0,0,0,0,0,E098060EC2BE,45.66666667
0,0,23-09-21 21:06,26.33333333,26.33333333,38.5,40.66666667,0,0,0,0,27.83333333,0,983,824.6666667,18.83333333,3825,1046.5,193.6666667,9.666666667,2,0,0,0,0,0,0,0,0,0,E098060EC2BE,43.88888889
0,0,23-09-21 21:07,27.75,27.75,38.5,40.725,0,0,0,0,29.5,0,983,824.25,18.5,3968.5,1071,201.5,12,1.25,0,0,0,0,0,0,0,0,0,E098060EC2BE,46.25
0,0,23-09-21 21:07,28.33333333,28.33333333,38.5,40.78333333,0,0,0,0,30,0,983,823.1666667,19.5,4132.5,1138.5,191,10.5,1.833333333,0,0,0,0,0,0,0,0,0,E098060EC2BE,47.22222222
0,0,23-09-21 21:08,28.8,28.8,38.5,40.88,0,0,0,0,30.2,0,983,822.2,19,4114,1119.8,183.4,12.4,0.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,48
0,0,23-09-21 21:08,28,28,38.5,40.7,0,0,0,0,30.5,0,983,823.1666667,19.5,4152,1132,192.5,10,2.666666667,0.5,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 21:09,29.4,29.4,38.5,40.66,0,0,0,0,32.4,0,983,822.6,19.4,4083,1137.4,213.8,15,1.6,1.6,0,0,0,0,0,0,0,0,E098060EC2BE,49
0,0,23-09-21 21:09,28.4,28.4,38.5,40.54,0,0,0,0,31,0,983,821.2,19,4048,1109.2,191.2,9.8,3.4,1.2,0,0,0,0,0,0,0,0,E098060EC2BE,47.33333333
0,0,23-09-21 21:10,26,26,38.5,40.5,0,0,0,0,26.75,0,983,822.5,18.75,3895.25,1049.5,159.5,7,1.25,0.25,0,0,0,0,0,0,0,0,E098060EC2BE,43.33333333
0,0,23-09-21 21:10,28,28,38.5,40.46,0,0,0,0,29.2,0,983,821.2,19,4043.4,1096.2,196.2,10.4,1,0.2,0,0,0,0,0,0,0,0,E098060EC2BE,46.66666667
0,0,23-09-21 21:11,26.6,26.6,38.5,40.46,0,0,0,0,27.2,0,983,820.4,19,3941.4,1077.8,174.6,7.6,0.6,0,0,0,0,0,0,0,0,0,E098060EC2BE,44.33333333
